cmtid,itemid,shopid,author_username,comment,rating_star,no_tag,pos_good_quality,pos_excellent_quality,pos_very_accomodating,pos_well_packaged,pos_item_shipped_immediately,pos_will_order_again,neg_defective,neg_did_not_receive_item,neg_damaged_packaging,neg_will_not_order_again,neg_rude_seller,neg_item_shipped_late,neg_item_different_from_picture
4587627507,1835673536,35902344,kaye_keon,Maganda ang quality ng blouses worth the price. maganda ang fitting. Hindi mukhang cheap. Mabait dn si seller. ,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4690064754,1835673536,35902344,janemarienoblevillalobos,"Maganda, at ma biLis lng dumating  😊 thanks seller ",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4720951545,1835673536,35902344,asm3vlh813,Maganda ang tela,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4762375813,1835673536,35902344,y*****0,Ang GANDAAAAAAAA☺️😍. THANKY YOU!!!!🙏,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4682811669,1835673536,35902344,elsietacio,The product was nice but Hindi maganda ang pagkakatahi Ng mga butones,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4613340298,1835673536,35902344,s*****e,"Nice quality,,thank you so much",5,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4608237218,1835673536,35902344,elsietacio,Hindi maayos ang pagkakatahi SA green,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4531113171,1835673536,35902344,glezelsalvador29,Maganda naman ang tela may ay stain nga e buti nalang na tanggal... Subran bait ng seller. Thank you . God bless ,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4522825551,1835673536,35902344,elviraravzgalmote,Ok ang tela at sizes.. kso sira botton nung isa qng polo na order,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4398235938,1835673536,35902344,arnelforted,Ang ganda ng tela nito. Sakto lang ang long sleeves niya for our church na din.. Thank you seller at courier. Fast delivery 🚚 siya ordered on March 27 ...,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3126064768,1835673536,35902344,joandacillobalasta,"After 3 days of waiting, I already received the parcel. The item is in good condition and correct chosen variation. It also had a thick fabric and expect that it is too hot to wear not unless you're inside the air-conditioned room. Thanks to seller for being accomodated. 😊😘",5,0,0,1,0,0,1,1,0,0,0,0,0,0,0
4339455179,1835673536,35902344,loujnagnoma,"Ganda po nya! At talaga small.😅 peru 5 star pa rin kasi ang ganda ng product... Sa uulitin po ,more sales to come!",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4398119228,1835673536,35902344,g*****p,"Thank you so much seller, ganda nung product okay naman yung tela on its price :) mabilis yung shipping :) need lang i-trim yung mga sinulid hehe fit naman po :) thank you so much seller for always updating 🙏 Stay safe and God bless 🙏",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3945764260,1835673536,35902344,aquiradhane22,Ang gaganda po salamat po.. malaki po pala maxado ung xl hehehhee ung iba po kc khit xl na maliit sizes nla dito ung xl tlgang xl po pala.. hehehehe ipapa repair q nlng po.. large lng po kc tlga aq kaso may naorderan po aq na ang liit ng large nila.. kaya nag xl aq hehhee..salamat po seller❣️,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3037318233,1835673536,35902344,rusbeyorillanedabuyser,Thank you dear seller my auntie is so much happy with her blouses she really like and love it the cotton is soft and it was nice and the style is nice. It was well packaged and ship immediately. She highly recommended your item and she will order again.  Thanks. 😊,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5740245783,7563770506,325618926,rann111817,It's actually good. But Di ko sya marerecommend sa Mga malalaki ang boobs like me. Kasi its too fitted. Pero maganda sya super 😍💕 even if ung pinaka malaking size pa. If want mo talaga recommend ko is black para not too obvious. 💕 yun lang. Will order again.,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5729596584,7563770506,325618926,kimberlycadiente,very nice products ☺️,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5423831144,7563770506,325618926,fantasyy_,nice cloth and hindi siya makati i love the color i wil definitely order again soon from this storeee!! 5 stars for youu seller! napakaganda huhu 🤍,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5377433089,7563770506,325618926,chilin_20,Super pretty❤,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5265722462,7563770506,325618926,florapalapasnastor,"Don't be embarrassed by your current situation. Half of these people are covering up the same situation with filters, and smiles. Make a plan, cut off distraction, stay focused. You'll make it.❤",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5233241141,7563770506,325618926,mhiehermsshop,"Magagandang tela ang mga ginamit Worth the price,kaso disappointed ako sa katawan ko ang taba lala na sa banda tiyan huhuhu,lumulubog sa taba Yong tyan ko ang pangit tingnan,bagay po ito sa mga sexy ,mga maliit po ang mga katawan mas lalo nakakasexy po di tulad ko na pang large body size na nice....",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5150720340,7563770506,325618926,zamoravanna,"Sobrang ganda po , what you see is what you get ,legit ung items nila bxta tlga galing overseas di ka tlga bibiguin medyo pricey pero its worth it ,I loved the color, the design ,the fabric also lakas makarich ng damit na to haha...love it..thanks seller.",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5283456586,7563770506,325618926,venussarita,thank uu seller!!! <33,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5168172587,7563770506,325618926,c*****g,The sad thing that I've encountered with this purchase is the late delivery. The quality is fine but the sleeves are quite long and thick for me.,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071396424,7563770506,325618926,herlynmalmis,So pretty..  thanks seller🥰,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4994102580,7563770506,325618926,b*****s,"SOBRANG GANDA AND NICE QUALITY NG PRODUCTS. DI KAYO MAGSISI MAG PURCHASED. BILI NA KAYO GUYS LEGIT ANG GANDA NYA SWEAR. VERY ACCOMMODATING PA ANG SELLER THEN OVER ALL SATISFIED BUYER HERE. THANK YOU SELLER AND RIDERS MORW BLESSING TO COME. BASTA THANK YOU., DI TALAGA KAYO MAGSISISI MAG PURCHASED HER",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5055918138,7563770506,325618926,faithyastoriano,Super ganda i love it 100% wonderful item thanks seller at SHOPPEE 🥰🥰🤩🤩,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5071750312,7563770506,325618926,jacinthbetrondeleon,Nice material good sewing and thanks si much seller and shopee! I don't regret ordering outright.quick delivery man even st this weather,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5012850160,7563770506,325618926,r*****e,Maganda naman kaso lang malaki yung sa may shoulder pababa masyadong malaki sa large ee pero okay nayan hahahaha Its good nice ug tela pud. ❤️❤️❤️❤️ Then 100% humok ug tela basta kay okay kay siya para sa mga medium sizes tapos large hahahahahaha ang gikuha,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4729293512,7563770506,325618926,vanessa_renee,got the right size and color.  waht you see is what you get. thanks alot❤️❤️❤️❤️❤️💯 jxjehsjbsjxb eh dhshshwvsifkrnddheeghehshsndkxkjdbdhdhhdhdhdhdhdhhdhdhdjdndnzhsiksdndmdknsnxhshhsheodkndnshshsisisnsnbebebebehejudjdjjdjddjdh,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4839255469,7563770506,325618926,phoebelouisesolas22,Ang ganda ng tela grabeee! 😍 Di ko alam na ganto marereceive ko kasi nakaorder na ko sa ibang shop napakainit ng tela pero eto malamig kahit long sleeves di ka pagpapawisan ng malagkit. Thank you seller! Medyo matagal lang dumating pero worth it sa paghihintay ❤️,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4938369365,7563770506,325618926,geeelashi,It's so cute. I really love it. The seller accommodated me well. Thank you seller for the nice quality of your product will order again soon.,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4865582107,7563770506,325618926,p*****7,Excellent quality. Very accommodating seller. Well-packaged. Item shipped immediately. Will order again. Thank you.,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4808472422,7563770506,325618926,lovelysolon9,I like it so much! Gusto ko yung quality niya ☺️☺️ fit na fit sa kin. Thank you so much seller! Definitely will order again.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4392774920,7563770506,325618926,c*****_,GANDA GANDA GANDA GANDA GANDA HEHEHEHEHEHE GANDAAAAA NG TELA AT NUNG DESIGN. WHAT YOU SEE IS EHAT YOU GET. VERY STRETCHY SO KASYA TALAGA KAHIT XL KA PA HIHI CUTIEEEE AND PINAKA GUSTO KO IS DI SIYA SUPER CROP AS IN SAKTO LANG💖,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4674775484,7563770506,325618926,v*****x,"well packaged, no damage. correct order, correct size. ganda ng quality. talagang cotton yung tela niya, unlike sa iba",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4652869340,7563770506,325618926,h*****1,"This is really nice, cute, lovely, chic top😊👍 Love it 😊👍 One of my best buy, really worth it👍 What you see is what you get👍 I highly recommended this shop👍 Thank you seller & thank you delivery man👍",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4567957502,7563770506,325618926,01_kc,"Sobrang ganda ng tela nya, pero I don't like the color akala ko pink na pink talaga Sya pero hindi pala,, pero still I love it ❣️,,thank you seller God bless",5,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4410598789,7563770506,325618926,e*****i,"shŏp. Filters. A fanciful spelling of shop, chiefly used in the names of businesses to give an air of old-fashionedness. https://www.yourdictionary.com › s... Shoppe Meaning | Best 2 Definitions of Shoppe - Your Dictionary",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4357593698,7563770506,325618926,l*****o,"Date ordered: March 8, 2021 Date arrived: March 16, 2021 Date wore: March 20, 2021   Fabric is good, but the sleeves are a little bit big for me. True to size 💯",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4410590148,7563770506,325618926,e*****i,"shŏp. Filters. A fanciful spelling of shop, chiefly used in the names of businesses to give an air of old-fashionedness. https://www.yourdictionary.com › s... Shoppe Meaning | Best 2 Definitions of Shoppe - Your Dictionary",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4110993885,7563770506,325618926,baeyangkhajeyseth,I LOVEEEE ITADORII YUJIII YESSSSSSS ANDDD GOJOUUU SATORUUU ANDDD KENTOOO NANAMINNN ANDD MEGUMII FUSHIGUROOO ANDD ZENIN MAKIII SENPAII. HEHE UWUU,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4637166214,7563770506,325618926,n*****a,Very pretty and great quality! Super worth it❣️,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4461845565,7563770506,325618926,roxiey.ph,Ganda po sobra. Thank you. First time kong bumili dito. Bibili ulit ako ❤️ worth the price. What you see what you get ❤️❤️❤️❤️,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3878713200,7563770506,325618926,m*****o,"Sorry late review🥺 place order 01.03, received 01.12. Thankyou so much seller for this. High quality, super love this top. Love the materials though. It fits me very well 😍 seller is very accommodating. Thankyou. Will surely order again soon 😍",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4014755253,7563770506,325618926,s*****o,"Hindi ko na na pic yung damit pero maganda ang tela niya. Large yung inorder ko at parang malaki yung sleeve ya. If you’re 55kg and 5’3 tall i suggest medium kasi parang sakto lang siya. Pero overall, maganda yung tela niya at walang sir super niceee!!!! ",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4505613061,7563770506,325618926,r*****6,"Sobrang ganda 😍😍 kaso pagbukas ko napansin ko kaagad yung mantsa 😔 mukhang unwashable stain pa siya. Sana matanggal kapag nilabhan ko. Anyway, thank you pa din seller! ",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958679393,7563770506,325618926,faithyperry25,This one is super cute and it's not me who's gonna wear it. Ordered from overseas gonna send it overseas too to my sister abroad. Hopefully it fits her. 👌🌸,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4277936388,7563770506,325618926,chaorozco,"VERY GOOD QUALITY. WORTH IT PAGHIHINTAY KO! ANG GANDA NG TELA, HINDI GANON KANIPIS HNDI RIN MAKAPAL. SALAMAT SHOPEEEEEEEEEEE!",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3584196207,7563770506,325618926,_m3zl1hcy7,Thank you so much the item is so beautiful I really love it and it looks so elegant and very suitable to teenagers. 😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😊😊🥰🥰🥰😍🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰 Thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4280555447,7563770506,325618926,k*****n,"SATISFIED customer here!  Received COMPLETE and CORRECT items. Plus, maganda pa ang quality for the price. So much worth it!  Thank you so much seller! More power to your shop!",5,0,0,1,1,0,1,0,0,0,0,0,0,0,0
3931392664,7563770506,325618926,__neri.,"I really recommended this shop, Medium fits me well. Love it, for it's price sobrang sulit. Kaya kapag nakita niyo na 'tong shop na 'to hwag na kayo mag-alinlangan bumili kasi sulit na sulit pera mo OMGGGGGGG ang lakas ng dating ko dito once na nagrampa na ako sa labas whahahaha. I will order again!",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3804642039,7563770506,325618926,v*****b,yayyy! goods na goods ang product plus sulit para sa presyo. thank you so much seller! 🖤,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3956383417,7563770506,325618926,robiniprincipe,"Sa lahat Ng ni order ko sa shoppee eto ang pinakang favourite ko hihi , ubos Pera KO dito Pero sulit , order ako sa susunod Ng ibang colours huhu sobrang Ganda kase 😍😍 sulit na sulit, Sana mag sale sila ulit nito sa susunod na order ko nito , nakakaganda pag sinuot to at saktong sakto sakin ❣️",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4284327110,7563770506,325618926,b*****y,"Its actually nice quality,, However its pretty see through in the middle part which is understandable",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4151018893,7563770506,325618926,a*****b,"I received early than I expected. What you see is what you get, worth the price. Nice quality product!! Thank you seller 💛✨",5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3845332567,7563770506,325618926,s*****_,Looks so nice 😍 good quality! Glad I picked white pero I also want to try the other colors soon. Let’s see. Can’t wait to try it on once malabhan. Thanks! Worth the wait from overseas 💕,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4077125918,7563770506,325618926,c*****r,"Very nice quality, will surely recommend to others 😊",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4020341152,7563770506,325618926,c*****l,"Got it, super nice ng design ,quality and Super fast lang ng shipping, I recommend to size up, Don't forget to sanitize!!:)) ",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3776521401,7563770506,325618926,k*****1,"Yey! Just got my order, and I'm sooo happy in what I receive. The fabric is so thick, I really love it! Thankyouuu so much seller and shopee!❤ Btw the seller even send me a picture of my order before he/she ship it.🤩",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3855177911,7563770506,325618926,acylle_karylle,Good quality.... What you see is what you get~ maganda din yung tela.... Sulit yung price at worth the wait siya... Medyo matagal kasi dumating dahil overseas seller,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3781771065,7563770506,325618926,c*****8,Nagustuhan ni ate and I SUGGEST THIS SHOP KASE ETO YUNG PINAKA MURANGGGG ITEMMMMMM DITOOOO AND MAGANDA SYAAAAAAAAAAAA,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4423898946,7563770506,325618926,l*****r,Sobrang ganda niya salmat shopee🤗😘,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4130395765,7563770506,325618926,j*****2,Satisfied costumer here😊👍❤,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3818114196,7563770506,325618926,juliecarolinepadojinog,Thank youu it's prettyyy i likee it a lott  ZSNSNNNNSNANSNANSNSNZNSNSNSNSNSNSNSNNSNSNSSNNSJNENDNDNENSNNSNSNSJWJD,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5611686058,3868586352,51801232,shreky09,It's my second time to order on this shop.  But I think the cloth was a hit thinner than my first order.  I don't know if it has something to do with the color but overall it's good for it's price.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5698224410,3868586352,51801232,p*****8,GOOD PRODUCT GOOD PRODUCT GOOD PRODUCT GOOD PRODUCT GOOD PRODUCT GOOD PRODUCT GOOD PRODUCT GOOD PRODUCT GOOD PRODUCT GOOD PRODUCT GOOD PRODUCT GOOD PRODUCT,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5684440086,3868586352,51801232,e*****l,Nice item!!! 👍🏻 Fits me well!!! 👍🏻 Excellent quality!!! 👍🏻 Item was shipped immediately!!! 👍🏻 Thank you very much seller!!! 👍🏻😁 Will order again soon. 👍🏻,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0
5564447382,3868586352,51801232,jmaurrgo,"Thank you, ang ganda. This is my second purchase and still looks good.",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5318916419,3868586352,51801232,j*****n,"Arrived pretty fast. Medyo maliit compared to the size chart, pero okay lang. Seller also shipped out within the day of ordering. Thanks.",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5428331636,3868586352,51801232,rizabellvillarueldurocarmona,2nd order ko na to nagustuhan kasi ni hubby next time order ako uli para madamu syang pamalitan pag mag deliver sya.......,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5325694458,3868586352,51801232,nwelbats,"Shipped immediately and delivered within the prescribed date. Fit naman sa akin ang medium. 5'6"". good product. Thanks.",5,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5153828807,3868586352,51801232,b*****2,Thank you so much seller and shoppee. Maraming maraming maraming maraming maraming salamat po. Sakto yung size and color na pinadala as well as maganda ang quality. Thumbs up po! 👍👏 Thank you din sa courier. God bless and thank you again. 😇,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5112748428,3868586352,51801232,rizabellvillarueldurocarmona,Nagustuhan ng hubby ko sakto lng s kanya small  gusto nya kasi body fit buti small order ko  nag try lng muna ko oorder nlng ako uli sna free shipping uli,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5075540557,3868586352,51801232,jenaznapas,.....😔😔😔😔..my isang NO GOOD...TASTAS PA UNG SLEEVE...DIPA SIGURO NTPOS TAHIIN..SANA PO CHINICHEK NYO MUNA QUALITY BAGO IPASHIP..PARA DINAPO MKAKAABALA PA SA PAGRETURN RETURN NG ITEM,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5128384650,3868586352,51801232,b*****2,Thank you so much seller and shoppee. Maraming maraming maraming maraming maraming salamat po. Sakto yung size and color na pinadala as well as maganda ang quality. Thank you din sa courier. God bless and thank you again.,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5016863871,3868586352,51801232,emanueiiiii,Ganda po ng item walang dumi napaka linis thankyou po seller order po uli ako sa susunodd maraming salamatt po 🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤❤️❤️🖤❤️🖤❤️🖤❤️🖤❤️🖤🖤🖤💜🖤💙🖤💙🖤🖤🖤💚💚💚🤟💚🤟💚💙🤟💙💙🤟🖤💙🖤💙🖤💙🖤💙🖤💙🖤💙🖤💙🖤💙🖤💙🖤💙🖤🖤💙🖤💙🖤💙🖤💙🖤💙🖤💙🖤💙🖤🖤🖤❤️🖤❤️🖤💜💜🖤💜🖤🖤💜🖤💜❤,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5023225417,3868586352,51801232,k*****1,Ok naman siya. Mura lang. maganda yung tela. May mga konting dumi pero baka madaan sa laba. Mabilis na ship. Good quality,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5134879220,3868586352,51801232,s*****l,Okay naman. Thnk you,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4968506083,3868586352,51801232,mck0928,2nd time kong umorder sa shop na ito at tama ang mga order ko  Mabilis din dumating at walang damage ang item Salamat po sa inyo,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5079726643,3868586352,51801232,zeeky28,,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4974876705,3868586352,51801232,monch_dizon_,Ok naman po sya manipis po ang tela pero sulit naman po sya sa price nya medyo tumagal Lang po delivery   Salamat po sa seller at sa Rider.,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4988882434,3868586352,51801232,b*****s,"Good Item, kaso may mga mantsa, Mura, Good Packaging, Mejo Ok nayung delivery time, maganda yung item, hope it will last long. Thank You So Much Seller!!!",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4839193260,3868586352,51801232,j*****n,Mabilis nadeliver yung product... Sakto din sa size na gusto ko...Tama din yung kulay na binigay. Reliable. Thank you seller. ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4858710392,3868586352,51801232,jk.beautique,"I am extremely pleased with the quality of your product, and look forward to doing business with you in the future. Sincerely,",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4823331106,3868586352,51801232,mck0928,"Saktong sakto sakin My bago na akong magagamit pag magbibike Ang bilis din dumating Salamat sa shopee, sa seller at sa rider",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4838402842,3868586352,51801232,jmaurrgo,It's ok and it looks ok too. Thanks,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4844783835,3868586352,51801232,c*****7,Picture and video is not related to the product nilabahan kasi kagad kaya d n napic magands namn kaso manipis lng d pla cotton pero its okay nmn sa price,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4737581136,3868586352,51801232,a*****h,Kahapon lang na shipout nakuha ko na agad 💯 ganda ng item . Sana dinamihan ko na bibili ulit ako pra sa bf ko gusto nya kase mga ganto presko daw 💯💯 thankyouu sellerr,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4602215119,3868586352,51801232,b*****a,"They were packed as whole. It got no individual plastic for each shirt but as for the quality it had good quality and given its price tag, it's quite the steal. This is my  second order from this shop.",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4627431019,3868586352,51801232,viaustriabeltran,Good product! 😊👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4532466836,3868586352,51801232,j*****e,Our nth buying here. Good quality drifit shirts but very affordable. Gamit ni husband everyday as a rider. Di na cia gumagamit ng cotton tshirt ngayon. Puro drifit na kasi presko. ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4764108705,3868586352,51801232,g*****7,Thank you thank you .ang ganda at completo ang orders..baiilt din nung nagdeliver .naship agad.order ako ulet salamat ..,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4678242410,3868586352,51801232,arlenebatallamanas,"Thank you seller,kompleto lahat ng inorder ko tapos nagustuhan ko lahat",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4548303184,3868586352,51801232,n*****3,"Okay na po sana, kaso may dumi yong isang item, puti pa naman.",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4540842190,3868586352,51801232,cribs7,"Good quality item, some cheap strings has been used but it's okay considering its price, still a good build. ⭐⭐⭐⭐⭐ for this. Thank you!",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4425723669,3868586352,51801232,b*****a,The quality was really and it is definitely worth every penny. It was also delivered in a span of 8 days and I am living in some province located in visayas. ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4237093680,3868586352,51801232,e*****o,"Looks great! It fits well to their sizes (i used my yalex size which is small) (I was recommended buying the XS size stated on the description and picture but i hesitated and picked 1 size up, and small fits well than XS I'm very sure) nonetheless, this product is 10/10 for it's very cheap price!",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4003913070,3868586352,51801232,mervineco,"Sakto lang sakin yung medium size. 5'5"" ang height ko. Ang review na ito ay para sa mga gustong bumili ng product na ito para may reference kayo kung anong size ang sakto para sa inyo. At totoong dri fit talaga siya. Feb.2 ako nag-order, Feb.4 nareceive ko na. Bilis noh?",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4443789063,3868586352,51801232,l*****n,Excellent quality. Very accommodating seller. Well-packaged. Item shipped immediately. Will order again. Thank you!,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4335228311,3868586352,51801232,c*****s,"Ok po yung item, good sizing at tinawagan pa ako ng seller about my orders, thank you so much Seller, sana lahat ng Seller kagaya nyo, very concern sa buyer nila.Salamat Shopee!!!",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4163581263,3868586352,51801232,begyboy,Shxufucbeixbwoxbeicbwoxbeosbdjxbeixbdjchsixjeichficheidhwixheicneixbeicbeidjwosjdicjdicjdixbdjfhdjdjdieidjwdifhridheidjejsshdjdjddhdueisidjeieisjd. Will order again,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4163577895,3868586352,51801232,begyboy,Shxufucbeixbwoxbeicbwoxbeosbdjxbeixbdjchsixjeichficheidhwixheicneixbeicbeidjwosjdicjdicjdixbdjfhdjdjdieidjwdifhridheidjejsshdjdjddhdueisidjeieisjd. Will order again,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4217329952,3868586352,51801232,jervyjosiahbayang,"I ordered last 3/3 and I received it 3/5. Sobrang bilis ng delivery kaya very good kay seller. Sa item naman, sobrang ganda kahit mura lamg siya. I will order again po soon. Thank you seller",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4280276157,3868586352,51801232,j*****a,Tight fitting for Medium sized people around 60kg+. Should get large already but great product. Tela is dri fir and thin. Light weight. Good for workout. ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4386914405,3868586352,51801232,majamminahcastrolpt,all items are in very good condition. Drifit nga talaga sya 😍 meron lng isa na hindi sumakto sa inorder ko yung terno. Yung upper is med tapos yung shorts is xs which is maiksi. Bat all in all will surely order again soon ,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0
4560389649,3868586352,51801232,3*****n,Good quality . ,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4024610221,3868586352,51801232,r*****r,Excellent quality maganda ung tela no flaws sakto lang din ung size mabilis din magship si seller tama din ung kulay....,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4221934669,3868586352,51801232,j*****7,Shipping and delivery was fast. Quality is okay for its price. Thank you seller. Thank you shopee. Will ordwr again....,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4097438989,3868586352,51801232,v*****o,"Thankyou kuyang rider. Thankyou seller. Oks naman ang longsleeves, good quality naman sya, di nga lang cotton pero okay narin, thankyou:)",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4328315503,3868586352,51801232,quinto_rb,Maayos tamnaaang tamaaa langgg ang telaaa sa presyoooo kahit papaano kaya sulit na den lagjihintayyy sa lroduxt,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4213866580,3868586352,51801232,airohpue426,Mabilis ko ren siyang na received i order it march 3 mga 12 ng hating gabi nareceive ko March 5 Ala- una Di ko pa sya nabubuksan pero sana maganda at di maliit,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0
